10:46:43:457;eph;epv;fix_type;satellites;gps_status;ekf;latitude;longitude;altitude;north;east;down;pitch;yaw;roll;Vx;Vy;Vz;groundspeed;voltage;current;power;last_heartbeat;armed;mode;armable;system_status
10:47:49:569;eph;epv;fix_type;satellites;gps_status;ekf;latitude;longitude;altitude;north;east;down;pitch;yaw;roll;Vx;Vy;Vz;groundspeed;voltage;current;power;last_heartbeat;armed;mode;armable;system_status
11:00:46:706;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.34798145294189453;0.15113137662410736;-0.10196883976459503;0.0861687883734703;0.3192737102508545;0.08116313070058823;-0.46;0.21;0.04;0.5129508972167969;12.587;0.0;99;0.6273363810032606;1;1;0;4
11:00:46:810;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.34798145294189453;0.15113137662410736;-0.10196883976459503;0.0861687883734703;0.3192737102508545;0.08116313070058823;-0.46;0.21;0.04;0.5129508972167969;12.587;0.0;99;0.6861668910132721;1;1;0;4
11:00:46:918;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.34798145294189453;0.15113137662410736;-0.10196883976459503;0.0861687883734703;0.3192737102508545;0.08116313070058823;-0.46;0.21;0.04;0.5129508972167969;12.587;0.0;99;0.7884235300007276;1;1;0;4
11:00:47:019;121;200;6;10;6,10;1;-35.3632651;149.165239;583.79;-0.3446972668170929;0.14967328310012817;-0.10217307507991791;0.086366206407547;0.31961822509765625;0.08140665292739868;-0.45;0.21;0.04;0.505945086479187;12.587;0.0;99;0.9028956000111066;1;1;0;4
11:00:47:126;121;200;6;10;6,10;1;-35.3632651;149.165239;583.79;-0.3446972668170929;0.14967328310012817;-0.10217307507991791;0.086366206407547;0.31961822509765625;0.08140665292739868;-0.45;0.21;0.04;0.505945086479187;12.587;0.0;99;8.598301792517304e-05;1;1;0;4
11:00:47:226;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.34533873200416565;0.15004590153694153;-0.10195640474557877;0.08664428442716599;0.31993335485458374;0.08171744644641876;-0.46;0.21;0.05;0.5127888321876526;12.587;0.0;99;0.14099161000922322;1;1;0;4
11:00:47:330;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.34533873200416565;0.15004590153694153;-0.10195640474557877;0.08664428442716599;0.31993335485458374;0.08171744644641876;-0.46;0.21;0.05;0.5127888321876526;12.587;0.0;99;0.2478000310366042;1;1;0;4
11:00:47:436;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.34533873200416565;0.15004590153694153;-0.10195640474557877;0.08664428442716599;0.31993335485458374;0.08171744644641876;-0.46;0.21;0.05;0.5127888321876526;12.587;0.0;99;0.35159449401544407;1;1;0;4
11:00:47:536;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.3507617115974426;0.15265534818172455;-0.10140965133905411;0.08694560825824738;0.3202815055847168;0.08204617351293564;-0.48;0.22;0.05;0.5343413352966309;12.587;0.0;99;0.4555486899917014;1;1;0;4
11:00:47:642;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.3507617115974426;0.15265534818172455;-0.10140965133905411;0.08694560825824738;0.3202815055847168;0.08204617351293564;-0.48;0.22;0.05;0.5343413352966309;12.587;0.0;99;0.5616585310199298;1;1;0;4
11:00:47:743;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.34954965114593506;0.15215088427066803;-0.10157494992017746;0.08716075867414474;0.32059845328330994;0.08229640126228333;-0.47;0.21;0.05;0.5199835300445557;12.587;0.0;99;0.6317972750402987;1;1;0;4
11:00:47:843;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.34954965114593506;0.15215088427066803;-0.10157494992017746;0.08716075867414474;0.32059845328330994;0.08229640126228333;-0.47;0.21;0.05;0.5199835300445557;12.587;0.0;99;0.7462093170033768;1;1;0;4
11:00:47:949;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.34954965114593506;0.15215088427066803;-0.10157494992017746;0.08716075867414474;0.32059845328330994;0.08229640126228333;-0.47;0.21;0.05;0.5199835300445557;12.587;0.0;99;0.8490192880271934;1;1;0;4
11:00:48:058;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.34845852851867676;0.15167762339115143;-0.10205963253974915;0.08734577894210815;0.3209337592124939;0.08251787722110748;-0.46;0.21;0.05;0.5136132836341858;12.587;0.0;99;0.9462487160344608;1;1;0;4
11:00:48:160;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.34845852851867676;0.15167762339115143;-0.10205963253974915;0.08734577894210815;0.3209337592124939;0.08251787722110748;-0.46;0.21;0.05;0.5136132836341858;12.587;0.0;99;0.05554048402700573;1;1;0;4
11:00:48:261;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.35165852308273315;0.1532263457775116;-0.10170838236808777;0.08752936124801636;0.3212829828262329;0.08274859935045242;-0.47;0.22;0.05;0.5260242819786072;12.587;0.0;99;0.16094540804624557;1;1;0;4
11:00:48:362;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.35165852308273315;0.1532263457775116;-0.10170838236808777;0.08752936124801636;0.3212829828262329;0.08274859935045242;-0.47;0.22;0.05;0.5260242819786072;12.587;0.0;99;0.2681270810426213;1;1;0;4
11:00:48:465;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.35165852308273315;0.1532263457775116;-0.10170838236808777;0.08770553022623062;0.3216013014316559;0.08295905590057373;-0.49;0.22;0.05;0.5415756106376648;12.587;0.0;99;0.3828644360182807;1;1;0;4
11:00:48:576;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3563241958618164;0.15546676516532898;-0.10120053589344025;0.08770553022623062;0.3216013014316559;0.08295905590057373;-0.49;0.22;0.05;0.5415756106376648;12.587;0.0;99;0.50048433203483;1;1;0;4
11:00:48:677;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3563241958618164;0.15546676516532898;-0.10120053589344025;0.08770553022623062;0.3216013014316559;0.08295905590057373;-0.49;0.22;0.05;0.5415756106376648;12.587;0.0;99;0.5638004640350118;1;1;0;4
11:00:48:778;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3602038025856018;0.15733405947685242;-0.1005084365606308;0.08788639307022095;0.3219201862812042;0.08318006247282028;-0.48;0.22;0.05;0.5393819808959961;12.587;0.0;99;0.6951093050302006;1;1;0;4
11:00:48:883;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3602038025856018;0.15733405947685242;-0.1005084365606308;0.08788639307022095;0.3219201862812042;0.08318006247282028;-0.48;0.22;0.05;0.5393819808959961;12.587;0.0;99;0.8006524840020575;1;1;0;4
11:00:48:989;121;200;6;10;6,10;1;-35.3632652;149.1652391;583.79;-0.354177862405777;0.15457405149936676;-0.10094137489795685;0.0880540981888771;0.32226529717445374;0.08338721841573715;-0.46;0.21;0.05;0.5151610970497131;12.587;0.0;99;0.8922101470525376;1;1;0;4
11:00:49:090;121;200;6;10;6,10;1;-35.3632652;149.1652391;583.79;-0.354177862405777;0.15457405149936676;-0.10094137489795685;0.0880540981888771;0.32226529717445374;0.08338721841573715;-0.46;0.21;0.05;0.5151610970497131;12.587;0.0;99;5.834398325532675e-05;1;1;0;4
11:00:49:207;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.354177862405777;0.15457405149936676;-0.10094137489795685;0.08821895718574524;0.3225804269313812;0.08358747512102127;-0.47;0.22;0.05;0.522015392780304;12.587;0.0;99;0.13196108699776232;1;1;0;4
11:00:49:314;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.35317230224609375;0.1541367769241333;-0.10104642063379288;0.08821895718574524;0.3225804269313812;0.08358747512102127;-0.47;0.22;0.05;0.522015392780304;12.587;0.0;99;0.1900440970202908;1;1;0;4
11:00:49:414;121;200;6;10;6,10;1;-35.3632652;149.165239;583.79;-0.35317230224609375;0.1541367769241333;-0.10104642063379288;0.08821895718574524;0.3225804269313812;0.08358747512102127;-0.47;0.22;0.05;0.522015392780304;12.587;0.0;99;0.32066122302785516;1;1;0;4
11:00:49:520;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.35821643471717834;0.15651151537895203;-0.10051614046096802;0.0884132981300354;0.32292434573173523;0.08382496982812881;-0.49;0.22;0.05;0.5440013408660889;12.587;0.0;99;0.4077274890150875;1;1;0;4
11:00:49:633;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.35821643471717834;0.15651151537895203;-0.10051614046096802;0.0884132981300354;0.32292434573173523;0.08382496982812881;-0.49;0.22;0.05;0.5440013408660889;12.587;0.0;99;0.5103818890056573;1;1;0;4
11:00:49:745;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3568756580352783;0.15591903030872345;-0.10080856084823608;0.0885852724313736;0.3232475817203522;0.08404013514518738;-0.47;0.22;0.05;0.5289710760116577;12.587;0.0;99;0.6415431919740513;1;1;0;4
11:00:49:851;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3568756580352783;0.15591903030872345;-0.10080856084823608;0.0885852724313736;0.3232475817203522;0.08404013514518738;-0.47;0.22;0.05;0.5289710760116577;12.587;0.0;99;0.747151040006429;1;1;0;4
11:00:49:960;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3568756580352783;0.15591903030872345;-0.10080856084823608;0.0885852724313736;0.3232475817203522;0.08404013514518738;-0.47;0.22;0.05;0.5289710760116577;12.587;0.0;99;0.8492608650121838;1;1;0;4
11:00:50:061;121;200;6;10;6,10;1;-35.3632652;149.1652391;583.79;-0.35566142201423645;0.15541157126426697;-0.10078656673431396;0.08876437693834305;0.3235926330089569;0.08426200598478317;-0.47;0.22;0.05;0.5220693945884705;12.587;0.0;99;0.9478155950200744;1;1;0;4
11:00:50:166;121;200;6;10;6,10;1;-35.3632652;149.1652391;583.79;-0.35566142201423645;0.15541157126426697;-0.10078656673431396;0.08876437693834305;0.3235926330089569;0.08426200598478317;-0.47;0.22;0.05;0.5220693945884705;12.587;0.0;99;0.05564780003624037;1;1;0;4
11:00:50:267;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3583568334579468;0.15673953294754028;-0.10027846693992615;0.0889536589384079;0.3239396810531616;0.08448809385299683;-0.48;0.22;0.05;0.5339599251747131;12.587;0.0;99;0.15592646499862894;1;1;0;4
11:00:50:373;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3583568334579468;0.15673953294754028;-0.10027846693992615;0.0889536589384079;0.3239396810531616;0.08448809385299683;-0.48;0.22;0.05;0.5339599251747131;12.587;0.0;99;0.2686129140201956;1;1;0;4
11:00:50:476;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.78;-0.3583568334579468;0.15673953294754028;-0.10027846693992615;0.08913709968328476;0.324267715215683;0.0847083330154419;-0.49;0.23;0.05;0.5508143305778503;12.587;0.0;99;0.40155436302302405;1;1;0;4
11:00:50:579;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.78;-0.3635347783565521;0.15920868515968323;-0.09979930520057678;0.08913709968328476;0.324267715215683;0.0847083330154419;-0.49;0.23;0.05;0.5508143305778503;12.587;0.0;99;0.46459459903417155;1;1;0;4
11:00:50:680;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.78;-0.3635347783565521;0.15920868515968323;-0.09979930520057678;0.08913709968328476;0.324267715215683;0.0847083330154419;-0.49;0.23;0.05;0.5508143305778503;12.587;0.0;99;0.5652098720311187;1;1;0;4
11:00:50:781;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3646909296512604;0.15980614721775055;-0.1001599058508873;0.0893300324678421;0.324622243642807;0.08494620770215988;-0.49;0.22;0.05;0.543056845664978;12.587;0.0;99;0.7044651570031419;1;1;0;4
11:00:50:886;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3646909296512604;0.15980614721775055;-0.1001599058508873;0.0893300324678421;0.324622243642807;0.08494620770215988;-0.49;0.22;0.05;0.543056845664978;12.587;0.0;99;0.7632936020381749;1;1;0;4
11:00:50:987;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.36217406392097473;0.15866820514202118;-0.10077723860740662;0.08949341624975204;0.32494843006134033;0.08514948934316635;-0.47;0.22;0.05;0.5264564156532288;12.587;0.0;99;0.906087578041479;1;1;0;4
11:00:51:103;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.36217406392097473;0.15866820514202118;-0.10077723860740662;0.08949341624975204;0.32494843006134033;0.08514948934316635;-0.47;0.22;0.05;0.5264564156532288;12.587;0.0;99;7.807300426065922e-05;1;1;0;4
11:00:51:215;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3615831136703491;0.15841910243034363;-0.1008165255188942;0.08966078609228134;0.3252781629562378;0.08536046743392944;-0.48;0.22;0.05;0.5322654247283936;12.587;0.0;99;0.12929474096745253;1;1;0;4
11:00:51:321;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3615831136703491;0.15841910243034363;-0.1008165255188942;0.08966078609228134;0.3252781629562378;0.08536046743392944;-0.48;0.22;0.05;0.5322654247283936;12.587;0.0;99;0.23446175100980327;1;1;0;4
11:00:51:426;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3615831136703491;0.15841910243034363;-0.1008165255188942;0.08966078609228134;0.3252781629562378;0.08536046743392944;-0.48;0.22;0.05;0.5322654247283936;12.587;0.0;99;0.28462150297127664;1;1;0;4
11:00:51:527;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.36643436551094055;0.16070429980754852;-0.10036266595125198;0.08986037224531174;0.3256348967552185;0.0855993777513504;-0.5;0.23;0.05;0.5537909269332886;12.587;0.0;99;0.4007330919848755;1;1;0;4
11:00:51:628;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.36643436551094055;0.16070429980754852;-0.10036266595125198;0.08986037224531174;0.3256348967552185;0.0855993777513504;-0.5;0.23;0.05;0.5537909269332886;12.587;0.0;99;0.5012404209701344;1;1;0;4
11:00:51:729;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3647279143333435;0.15994945168495178;-0.10063257068395615;0.09003247320652008;0.3259640336036682;0.08581249415874481;-0.48;0.22;0.05;0.5382534861564636;12.587;0.0;99;0.6278865649946965;1;1;0;4
11:00:51:832;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3647279143333435;0.15994945168495178;-0.10063257068395615;0.09003247320652008;0.3259640336036682;0.08581249415874481;-0.48;0.22;0.05;0.5382534861564636;12.587;0.0;99;0.734524991014041;1;1;0;4
11:00:51:950;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.3647279143333435;0.15994945168495178;-0.10063257068395615;0.09003247320652008;0.3259640336036682;0.08581249415874481;-0.48;0.22;0.05;0.5382534861564636;12.587;0.0;99;0.8582463159691542;1;1;0;4
11:00:52:057;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.36332273483276367;0.15934957563877106;-0.10090302675962448;0.09020821750164032;0.3263148069381714;0.08602594584226608;-0.48;0.22;0.05;0.5312252044677734;12.587;0.0;99;0.9439940769807436;1;1;0;4
11:00:52:157;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.36332273483276367;0.15934957563877106;-0.10090302675962448;0.09020821750164032;0.3263148069381714;0.08602594584226608;-0.48;0.22;0.05;0.5312252044677734;12.587;0.0;99;0.05403372005093843;1;1;0;4
11:00:52:262;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.36589258909225464;0.16059629619121552;-0.10064267367124557;0.09039507806301117;0.3266738951206207;0.08625783026218414;-0.49;0.22;0.05;0.5429053902626038;12.587;0.0;99;0.1543286560336128;1;1;0;4
11:00:52:363;121;200;6;10;6,10;1;-35.3632653;149.1652391;583.79;-0.36589258909225464;0.16059629619121552;-0.10064267367124557;0.09039507806301117;0.3266738951206207;0.08625783026218414;-0.49;0.22;0.05;0.5429053902626038;12.587;0.0;99;0.25726830202620476;1;1;0;4
11:00:52:466;121;200;6;10;6,10;1;-35.3632654;149.1652391;583.79;-0.3710566759109497;0.16304580867290497;-0.10006975382566452;0.09056834131479263;0.32700467109680176;0.08647578954696655;-0.5;0.23;0.05;0.5604133009910583;12.587;0.0;99;0.3929700230364688;1;1;0;4
11:00:52:566;121;200;6;10;6,10;1;-35.3632654;149.1652391;583.79;-0.3710566759109497;0.16304580867290497;-0.10006975382566452;0.09056834131479263;0.32700467109680176;0.08647578954696655;-0.5;0.23;0.05;0.5604133009910583;12.587;0.0;99;0.44323284999700263;1;1;0;4
11:00:52:669;121;200;6;10;6,10;1;-35.3632654;149.1652391;583.79;-0.3710566759109497;0.16304580867290497;-0.10006975382566452;0.09056834131479263;0.32700467109680176;0.08647578954696655;-0.5;0.23;0.05;0.5604133009910583;12.587;0.0;99;0.550578274007421;1;1;0;4
11:00:52:770;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.37250760197639465;0.1637554168701172;-0.09973490238189697;0.09075772762298584;0.3273654878139496;0.08670543134212494;-0.5;0.23;0.05;0.5532386898994446;12.587;0.0;99;0.6523338980041444;1;1;0;4
11:00:52:870;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.37250760197639465;0.1637554168701172;-0.09973490238189697;0.09075772762298584;0.3273654878139496;0.08670543134212494;-0.5;0.23;0.05;0.5532386898994446;12.587;0.0;99;0.7579422070411965;1;1;0;4
11:00:52:971;121;200;6;10;6,10;1;-35.3632654;149.1652391;583.79;-0.37250760197639465;0.1637554168701172;-0.09973490238189697;0.09091690927743912;0.32770079374313354;0.08690547943115234;-0.48;0.22;0.05;0.536054253578186;12.587;0.0;99;0.863675119006075;1;1;0;4
11:00:53:072;121;200;6;10;6,10;1;-35.3632654;149.1652391;583.79;-0.36995238065719604;0.16259407997131348;-0.10002007335424423;0.09091690927743912;0.32770079374313354;0.08690547943115234;-0.48;0.22;0.05;0.536054253578186;12.587;0.0;99;0.9581656770315021;1;1;0;4
11:00:53:177;121;200;6;10;6,10;1;-35.3632654;149.1652391;583.79;-0.36995238065719604;0.16259407997131348;-0.10002007335424423;0.09091690927743912;0.32770079374313354;0.08690547943115234;-0.48;0.22;0.05;0.536054253578186;12.587;0.0;99;0.10298186697764322;1;1;0;4
11:00:53:284;121;200;6;10;6,10;1;-35.3632654;149.1652391;583.79;-0.36931973695755005;0.16232217848300934;-0.0999835953116417;0.0910850539803505;0.3280333876609802;0.08711306005716324;-0.49;0.22;0.05;0.5416409373283386;12.587;0.0;99;0.18811118201119825;1;1;0;4
11:00:53:389;121;200;6;10;6,10;1;-35.3632654;149.1652391;583.79;-0.36931973695755005;0.16232217848300934;-0.0999835953116417;0.0910850539803505;0.3280333876609802;0.08711306005716324;-0.49;0.22;0.05;0.5416409373283386;12.587;0.0;99;0.2925369219738059;1;1;0;4
11:00:53:496;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.3741511404514313;0.16458489000797272;-0.09926732629537582;0.09127281606197357;0.3283977806568146;0.08734367787837982;-0.51;0.23;0.05;0.5634564161300659;12.587;0.0;99;0.4017077809548937;1;1;0;4
11:00:53:602;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.3741511404514313;0.16458489000797272;-0.09926732629537582;0.09127281606197357;0.3283977806568146;0.08734367787837982;-0.51;0.23;0.05;0.5634564161300659;12.587;0.0;99;0.502705528982915;1;1;0;4
11:00:53:715;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.3723416328430176;0.16377077996730804;-0.09917754679918289;0.09144371002912521;0.3287361264228821;0.08755382150411606;-0.49;0.23;0.05;0.5475528836250305;12.587;0.0;99;0.6354655500035733;1;1;0;4
11:00:53:835;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.3723416328430176;0.16377077996730804;-0.09917754679918289;0.09144371002912521;0.3287361264228821;0.08755382150411606;-0.49;0.23;0.05;0.5475528836250305;12.587;0.0;99;0.7359636699547991;1;1;0;4
11:00:53:936;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.3723416328430176;0.16377077996730804;-0.09917754679918289;0.09144371002912521;0.3287361264228821;0.08755382150411606;-0.49;0.23;0.05;0.5475528836250305;12.587;0.0;99;0.8480130879906937;1;1;0;4
11:00:54:036;121;200;6;10;6,10;1;-35.3632654;149.1652391;583.78;-0.37126943469047546;0.16332176327705383;-0.09903590381145477;0.09161262959241867;0.3290962874889374;0.08776859939098358;-0.49;0.22;0.05;0.5412253737449646;12.587;0.0;99;0.947131939989049;1;1;0;4
11:00:54:142;121;200;6;10;6,10;1;-35.3632654;149.1652391;583.78;-0.37126943469047546;0.16332176327705383;-0.09903590381145477;0.09161262959241867;0.3290962874889374;0.08776859939098358;-0.49;0.22;0.05;0.5412253737449646;12.587;0.0;99;0.050278504961170256;1;1;0;4
11:00:54:248;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.3723265528678894;0.16385598480701447;-0.09862487018108368;0.09178093075752258;0.32943904399871826;0.0879736989736557;-0.49;0.23;0.05;0.5468936562538147;12.587;0.0;99;0.13406760297948495;1;1;0;4
11:00:54:354;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.3723265528678894;0.16385598480701447;-0.09862487018108368;0.09178093075752258;0.32943904399871826;0.0879736989736557;-0.49;0.23;0.05;0.5468936562538147;12.587;0.0;99;0.23845942498883232;1;1;0;4
11:00:54:461;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.3723265528678894;0.16385598480701447;-0.09862487018108368;0.09178093075752258;0.32943904399871826;0.0879736989736557;-0.49;0.23;0.05;0.5468936562538147;12.587;0.0;99;0.3389712579664774;1;1;0;4
11:00:54:564;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.3785739243030548;0.16680029034614563;-0.09789597988128662;0.0919673889875412;0.32980936765670776;0.08820508420467377;-0.51;0.24;0.05;0.5700210332870483;12.587;0.0;99;0.44045898399781436;1;1;0;4
11:00:54:676;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.3785739243030548;0.16680029034614563;-0.09789597988128662;0.0919673889875412;0.32980936765670776;0.08820508420467377;-0.51;0.24;0.05;0.5700210332870483;12.587;0.0;99;0.541035103960894;1;1;0;4
11:00:54:791;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38005003333091736;0.16750797629356384;-0.09758961945772171;0.09215478599071503;0.33017221093177795;0.08843221515417099;-0.51;0.23;0.05;0.5625960826873779;12.587;0.0;99;0.7075351989478804;1;1;0;4
11:00:54:905;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38005003333091736;0.16750797629356384;-0.09758961945772171;0.09215478599071503;0.33017221093177795;0.08843221515417099;-0.51;0.23;0.05;0.5625960826873779;12.587;0.0;99;0.8080719959689304;1;1;0;4
11:00:55:009;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38069266080856323;0.1678357869386673;-0.09771371632814407;0.09231370687484741;0.3305125832557678;0.08863288164138794;-0.5;0.23;0.05;0.5527344942092896;12.587;0.0;99;0.8985034499783069;1;1;0;4
11:00:55:109;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38069266080856323;0.1678357869386673;-0.09771371632814407;0.09231370687484741;0.3305125832557678;0.08863288164138794;-0.5;0.23;0.05;0.5527344942092896;12.587;0.0;99;3.8533995393663645e-05;1;1;0;4
11:00:55:211;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.38069266080856323;0.1678357869386673;-0.09771371632814407;0.09246889501810074;0.33085742592811584;0.08883290737867355;-0.49;0.23;0.05;0.5484256148338318;12.587;0.0;99;0.13124772702576593;1;1;0;4
11:00:55:311;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.3773118257522583;0.16628983616828918;-0.09830579161643982;0.09246889501810074;0.33085742592811584;0.08883290737867355;-0.49;0.23;0.05;0.5484256148338318;12.587;0.0;99;0.19150449603330344;1;1;0;4
11:00:55:412;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.3773118257522583;0.16628983616828918;-0.09830579161643982;0.09246889501810074;0.33085742592811584;0.08883290737867355;-0.49;0.23;0.05;0.5484256148338318;12.587;0.0;99;0.29722727002808824;1;1;0;4
11:00:55:519;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.380756139755249;0.1679280400276184;-0.09792235493659973;0.09264872223138809;0.33123070001602173;0.08905468136072159;-0.51;0.24;0.05;0.571385383605957;12.587;0.0;99;0.4073839299962856;1;1;0;4
11:00:55:620;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.380756139755249;0.1679280400276184;-0.09792235493659973;0.09264872223138809;0.33123070001602173;0.08905468136072159;-0.51;0.24;0.05;0.571385383605957;12.587;0.0;99;0.5130888150306419;1;1;0;4
11:00:55:721;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.380756139755249;0.1679280400276184;-0.09792235493659973;0.09280107170343399;0.33157241344451904;0.0892605260014534;-0.5;0.23;0.05;0.5559762120246887;12.587;0.0;99;0.6420560060068965;1;1;0;4
11:00:55:827;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.37887704372406006;0.1670820564031601;-0.09816429764032364;0.09280107170343399;0.33157241344451904;0.0892605260014534;-0.5;0.23;0.05;0.5559762120246887;12.587;0.0;99;0.6946417060098611;1;1;0;4
11:00:55:928;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.37887704372406006;0.1670820564031601;-0.09816429764032364;0.09280107170343399;0.33157241344451904;0.0892605260014534;-0.5;0.23;0.05;0.5559762120246887;12.587;0.0;99;0.7992180369910784;1;1;0;4
11:00:56:029;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.37804561853408813;0.16671045124530792;-0.09826602041721344;0.0929606631398201;0.33194318413734436;0.08947073668241501;-0.49;0.23;0.05;0.549864649772644;12.587;0.0;99;0.9403726610471494;1;1;0;4
11:00:56:130;121;200;6;10;6,10;1;-35.3632654;149.1652392;583.78;-0.37804561853408813;0.16671045124530792;-0.09826602041721344;0.0929606631398201;0.33194318413734436;0.08947073668241501;-0.49;0.23;0.05;0.549864649772644;12.587;0.0;99;4.3185020331293344e-05;1;1;0;4
11:00:56:231;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.37933340668678284;0.1673341989517212;-0.0984407588839531;0.09311158210039139;0.3322843015193939;0.08966711163520813;-0.5;0.23;0.05;0.5556233525276184;12.587;0.0;99;0.13193734805099666;1;1;0;4
11:00:56:337;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.37933340668678284;0.1673341989517212;-0.0984407588839531;0.09311158210039139;0.3322843015193939;0.08966711163520813;-0.5;0.23;0.05;0.5556233525276184;12.587;0.0;99;0.23767686204519123;1;1;0;4
11:00:56:443;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.37933340668678284;0.1673341989517212;-0.0984407588839531;0.09311158210039139;0.3322843015193939;0.08966711163520813;-0.5;0.23;0.05;0.5556233525276184;12.587;0.0;99;0.33844177500577644;1;1;0;4
11:00:56:549;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38514769077301025;0.1700792759656906;-0.09806067496538162;0.09328591823577881;0.3326544165611267;0.0898856446146965;-0.52;0.24;0.05;0.5775154232978821;12.587;0.0;99;0.4488070740480907;1;1;0;4
11:00:56:654;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38514769077301025;0.1700792759656906;-0.09806067496538162;0.09328591823577881;0.3326544165611267;0.0898856446146965;-0.52;0.24;0.05;0.5775154232978821;12.587;0.0;99;0.5520102680311538;1;1;0;4
